year,month,magnitude,value,normalized,year-month
2019,6,Partículas < 2.5 µm,9.004608295,#N/A,2019-6
2019,6,Tolueno,1.461827957,0.1439995763,2019-6
2019,7,Benceno,0.2193548387,0.07534626039,2019-7
2019,7,Dióxido de Azufre,8.403225806,0.3731497692,2019-7
2019,7,Dióxido de Nitrógeno,25.7016129,0.4757663217,2019-7
2019,7,Etilbenceno,0.3247311828,0.09478970496,2019-7
2019,7,Hidrocarburos no metánicos (hexano),0.08010752688,0.5643939394,2019-7
2019,7,Hidrocarburos totales (hexano),1.410537634,0.9826217228,2019-7
2019,7,Metano,1.331182796,1.027300639,2019-7
2019,7,Monóxido de Carbono,0.2490322581,0.2254837532,2019-7
2019,7,Monóxido de Nitrógeno,4.280913978,0.05438680373,2019-7
2019,7,Óxidos de Nitrógeno,32.22983871,0.1845162978,2019-7
2019,7,Ozono,77.73732719,3.963580827,2019-7
2019,7,Partículas < 10 µm,25.00496278,0.8627199178,2019-7
2019,7,Partículas < 2.5 µm,11.48847926,#N/A,2019-7
2019,7,Tolueno,1.441935484,0.1420400381,2019-7
2019,8,Benceno,0.2865591398,0.09843028624,2019-8
2019,8,Dióxido de Azufre,7.374193548,0.3274550374,2019-8
2019,8,Dióxido de Nitrógeno,24.84408602,0.4598925159,2019-8
2019,8,Etilbenceno,2.474193548,0.7222222222,2019-8
2019,8,Hidrocarburos no metánicos (hexano),0.1083870968,0.7636363636,2019-8
2019,8,Hidrocarburos totales (hexano),1.270215054,0.8848689139,2019-8
2019,8,Metano,1.161182796,0.8961082068,2019-8
2019,8,Monóxido de Carbono,0.2374193548,0.2149689668,2019-8
2019,8,Monóxido de Nitrógeno,4.536290323,0.05763122844,2019-8
2019,8,Óxidos de Nitrógeno,33.03091398,0.1891024654,2019-8
2019,8,Ozono,62.13364055,3.16799812,2019-8
2019,8,Partículas < 10 µm,16.32506203,0.5632464364,2019-8
2019,8,Partículas < 2.5 µm,9.350230415,#N/A,2019-8
2019,8,Tolueno,2.093548387,0.2062281538,2019-8
2019,9,Benceno,0.361827957,0.1242843952,2019-9
2019,9,Dióxido de Azufre,6.909677419,0.3068279484,2019-9
2019,9,Dióxido de Nitrógeno,30.44354839,0.5635449841,2019-9
2019,9,Etilbenceno,1.656451613,0.4835216573,2019-9
2019,9,Hidrocarburos no metánicos (hexano),0.1282795699,0.9037878788,2019-9
2019,9,Hidrocarburos totales (hexano),1.46655914,1.02164794,2019-9
2019,9,Metano,1.339247312,1.033524189,2019-9
2019,9,Monóxido de Carbono,0.294516129,0.2666666667,2019-9
2019,9,Monóxido de Nitrógeno,8.408602151,0.1068269526,2019-9
2019,9,Óxidos de Nitrógeno,43.34139785,0.2481301364,2019-9
2019,9,Ozono,52.12442396,2.657659774,2019-9
2019,9,Partículas < 10 µm,16.31265509,0.5628183725,2019-9
2019,9,Partículas < 2.5 µm,9.299539171,#N/A,2019-9
2019,9,Tolueno,2.306451613,0.2272005084,2019-9
2019,10,Benceno,0.4193548387,0.1440443213,2019-10
2019,10,Dióxido de Azufre,8.474193548,0.37630113,2019-10
2019,10,Dióxido de Nitrógeno,41.69623656,0.7718451433,2019-10
2019,10,Etilbenceno,1.219354839,0.3559322034,2019-10
2019,10,Hidrocarburos no metánicos (hexano),0.1475268817,1.039393939,2019-10
2019,10,Hidrocarburos totales (hexano),1.563655914,1.08928839,2019-10
2019,10,Metano,1.416989247,1.09351921,2019-10
2019,10,Monóxido de Carbono,0.3693548387,0.3344286236,2019-10
2019,10,Monóxido de Nitrógeno,20.26209677,0.257419487,2019-10
2019,10,Óxidos de Nitrógeno,72.7311828,0.4163870849,2019-10
2019,10,Ozono,33.08064516,1.686677632,2019-10
2019,10,Partículas < 10 µm,17.49627792,0.6036556654,2019-10
2019,10,Partículas < 2.5 µm,10.00460829,#N/A,2019-10
2019,10,Tolueno,2.965591398,0.292130071,2019-10
2019,11,Benceno,0.4317204301,0.1482917821,2019-11
2019,11,Dióxido de Azufre,6.8,0.3019576635,2019-11
2019,11,Dióxido de Nitrógeno,26.62903226,0.4929339172,2019-11
2019,11,Etilbenceno,0.7010752688,0.2046453233,2019-11
2019,11,Hidrocarburos no metánicos (hexano),0.121827957,0.8583333333,2019-11
2019,11,Hidrocarburos totales (hexano),1.435591398,1.000074906,2019-11
2019,11,Metano,1.314946237,1.014770558,2019-11
2019,11,Monóxido de Carbono,0.295483871,0.2675428989,2019-11
2019,11,Monóxido de Nitrógeno,11.43413978,0.1452648475,2019-11
2019,11,Óxidos de Nitrógeno,44.16935484,0.2528702022,2019-11
2019,11,Ozono,40.3202765,2.055803571,2019-11
2019,11,Partículas < 10 µm,9.094292804,0.3137708146,2019-11
2019,11,Partículas < 2.5 µm,5.737327189,#N/A,2019-11
2019,11,Tolueno,1.483870968,0.1461709565,2019-11
2019,12,Benceno,0.697311828,0.2395198523,2019-12
2019,12,Dióxido de Azufre,7.570967742,0.3361929015,2019-12
2019,12,Dióxido de Nitrógeno,40.91935484,0.757464172,2019-12
2019,12,Etilbenceno,0.7715053763,0.2252040176,2019-12
2019,12,Hidrocarburos no metánicos (hexano),0.1256989247,0.8856060606,2019-12
2019,12,Hidrocarburos totales (hexano),1.544731183,1.076104869,2019-12
2019,12,Metano,1.420322581,1.096091611,2019-12
2019,12,Monóxido de Carbono,0.405483871,0.3671412924,2019-12
2019,12,Monóxido de Nitrógeno,28.42204301,0.3610873946,2019-12
2019,12,Óxidos de Nitrógeno,84.47983871,0.4836483117,2019-12
2019,12,Ozono,27.33640553,1.393796992,2019-12
2019,12,Partículas < 10 µm,14.79652605,0.5105089679,2019-12
2019,12,Partículas < 2.5 µm,10.99078341,#N/A,2019-12
2019,12,Tolueno,2.194623656,0.2161847262,2019-12
2020,1,Benceno,0.8397849462,0.2884579871,2020-1
2020,1,Dióxido de Azufre,6.932258065,0.3078306541,2020-1
2020,1,Dióxido de Nitrógeno,46.41532258,0.859200836,2020-1
2020,1,Etilbenceno,0.6349462366,0.1853421218,2020-1
2020,1,Hidrocarburos no metánicos (hexano),0.08537634409,0.6015151515,2020-1
2020,1,Hidrocarburos totales (hexano),1.424408602,0.9922846442,2020-1
2020,1,Metano,1.340107527,1.034188034,2020-1
2020,1,Monóxido de Carbono,0.4570967742,0.4138736765,2020-1
2020,1,Monóxido de Nitrógeno,36.20026882,0.4599057409,2020-1
2020,1,Óxidos de Nitrógeno,101.8951613,0.5833512881,2020-1
2020,1,Ozono,25.03225806,1.276315789,2020-1
2020,1,Partículas < 10 µm,21.49875931,0.741749069,2020-1
2020,1,Partículas < 2.5 µm,14.17050691,#N/A,2020-1
2020,1,Tolueno,2.732795699,0.2691981782,2020-1
2020,2,Benceno,0.6021505376,0.2068328717,2020-2
2020,2,Dióxido de Azufre,6.519354839,0.289495464,2020-2
2020,2,Dióxido de Nitrógeno,42.52284946,0.7871466959,2020-2
2020,2,Etilbenceno,0.7080645161,0.2066854991,2020-2
2020,2,Hidrocarburos no metánicos (hexano),0.08311827957,0.5856060606,2020-2
2020,2,Hidrocarburos totales (hexano),1.346774194,0.9382022472,2020-2
2020,2,Metano,1.264193548,0.9756036843,2020-2
2020,2,Monóxido de Carbono,0.4151612903,0.3759036145,2020-2
2020,2,Monóxido de Nitrógeno,28.87365591,0.3668249035,2020-2
2020,2,Óxidos de Nitrógeno,86.77419355,0.4967835267,2020-2
2020,2,Ozono,23.5921659,1.202890038,2020-2
2020,2,Partículas < 10 µm,24.89578164,0.8589529558,2020-2
2020,2,Partículas < 2.5 µm,13.84792627,#N/A,2020-2
2020,2,Tolueno,2.51344086,0.2475902976,2020-2
2020,3,Benceno,0.3349462366,0.1150507849,2020-3
2020,3,Dióxido de Azufre,5.338709677,0.2370682795,2020-3
2020,3,Dióxido de Nitrógeno,22.11693548,0.4094098328,2020-3
2020,3,Etilbenceno,0.2580645161,0.07532956685,2020-3
2020,3,Hidrocarburos no metánicos (hexano),0.06612903226,0.4659090909,2020-3
2020,3,Hidrocarburos totales (hexano),1.350645161,0.9408988764,2020-3
2020,3,Metano,1.286666667,0.9929466434,2020-3
2020,3,Monóxido de Carbono,0.2612903226,0.2365826944,2020-3
2020,3,Monóxido de Nitrógeno,7.594086022,0.09647894539,2020-3
2020,3,Óxidos de Nitrógeno,33.77150538,0.193342362,2020-3
2020,3,Ozono,56.10138249,2.860432331,2020-3
2020,3,Partículas < 10 µm,12.46401985,0.4300329609,2020-3
2020,3,Partículas < 2.5 µm,6.852534562,#N/A,2020-3
2020,3,Tolueno,0.9844086022,0.09697065989,2020-3
2020,4,Benceno,0.1962365591,0.06740535549,2020-4
2020,4,Dióxido de Azufre,4.590322581,0.2038357473,2020-4
2020,4,Dióxido de Nitrógeno,11.36021505,0.2102906051,2020-4
2020,4,Etilbenceno,0.1543010753,0.04504080352,2020-4
2020,4,Hidrocarburos no metánicos (hexano),0.07182795699,0.5060606061,2020-4
2020,4,Hidrocarburos totales (hexano),1.279892473,0.8916104869,2020-4
2020,4,Metano,1.209354839,0.9332835449,2020-4
2020,4,Monóxido de Carbono,0.1903225806,0.1723256663,2020-4
2020,4,Monóxido de Nitrógeno,2.836021505,0.03603019023,2020-4
2020,4,Óxidos de Nitrógeno,15.72983871,0.09005355659,2020-4
2020,4,Ozono,59.83640553,3.050869361,2020-4
2020,4,Partículas < 10 µm,8.684863524,0.299644707,2020-4
2020,4,Partículas < 2.5 µm,6.304147465,#N/A,2020-4
2020,4,Tolueno,0.3951612903,0.03892596123,2020-4
2020,5,Benceno,0.1747311828,0.06001846722,2020-5
2020,5,Dióxido de Azufre,5.764516129,0.2559764444,2020-5
2020,5,Dióxido de Nitrógeno,12.93413978,0.2394257564,2020-5
2020,5,Etilbenceno,0.4478494624,0.1307281858,2020-5
2020,5,Hidrocarburos no metánicos (hexano),0.2056989247,1.449242424,2020-5
2020,5,Hidrocarburos totales (hexano),1.272473118,0.8864419476,2020-5
2020,5,Metano,1.067096774,0.8235001245,2020-5
2020,5,Monóxido de Carbono,0.1996774194,0.1807959109,2020-5
2020,5,Monóxido de Nitrógeno,3.502688172,0.04449984632,2020-5
2020,5,Óxidos de Nitrógeno,19.20833333,0.1099679892,2020-5
2020,5,Ozono,68.50230415,3.492716165,2020-5
2020,5,Partículas < 10 µm,12.3325062,0.4254954839,2020-5
2020,5,Partículas < 2.5 µm,7.230414747,#N/A,2020-5
2020,5,Tolueno,0.7865591398,0.07748119903,2020-5
2020,6,Benceno,0.1709677419,0.05872576177,2020-6
2020,6,Dióxido de Azufre,6.277419355,0.2787521884,2020-6
2020,6,Dióxido de Nitrógeno,15.49731183,0.2868730096,2020-6
2020,6,Etilbenceno,0.4462365591,0.130257376,2020-6
2020,6,Hidrocarburos no metánicos (hexano),0.1564516129,1.102272727,2020-6
2020,6,Hidrocarburos totales (hexano),1.201075269,0.8367041199,2020-6
2020,6,Metano,1.044301075,0.8059082234,2020-6
2020,6,Monóxido de Carbono,0.1864516129,0.1688207375,2020-6
2020,6,Monóxido de Nitrógeno,3.966397849,0.05039103856,2020-6
2020,6,Óxidos de Nitrógeno,21.58333333,0.1235648989,2020-6
2020,6,Ozono,67.70276498,3.451950188,2020-6
2020,6,Partículas < 10 µm,13.59057072,0.4689011601,2020-6
2020,6,Partículas < 2.5 µm,6.764976959,#N/A,2020-6
2020,6,Tolueno,1.34516129,0.1325071497,2020-6
2020,7,Benceno,0.3715053763,0.1276084949,2020-7
2020,7,Dióxido de Azufre,7.135483871,0.3168550056,2020-7
2020,7,Dióxido de Nitrógeno,20.09946237,0.3720640924,2020-7
2020,7,Etilbenceno,0.6930107527,0.2022912743,2020-7
2020,7,Hidrocarburos no metánicos (hexano),0.1746236559,1.23030303,2020-7
2020,7,Hidrocarburos totales (hexano),1.269784946,0.8845692884,2020-7
2020,7,Metano,1.095698925,0.8455729815,2020-7
2020,7,Monóxido de Carbono,0.1970967742,0.1784592917,2020-7
2020,7,Monóxido de Nitrógeno,3.75,0.04764181551,2020-7
2020,7,Óxidos de Nitrógeno,25.81048387,0.1477653975,2020-7
2020,7,Ozono,78.28571429,3.991541353,2020-7
2020,7,Partículas < 10 µm,22.89330025,0.7898634476,2020-7
2020,7,Partículas < 2.5 µm,10.59447005,#N/A,2020-7
2020,7,Tolueno,1.180645161,0.1163012393,2020-7
2020,8,Benceno,0.2209677419,0.07590027701,2020-8
2020,8,Dióxido de Azufre,6.983870968,0.3101225529,2020-8
2020,8,Dióxido de Nitrógeno,22.24596774,0.4117983678,2020-8
2020,8,Etilbenceno,0.5451612903,0.15913371,2020-8
2020,8,Hidrocarburos no metánicos (hexano),0.1787096774,1.259090909,2020-8
2020,8,Hidrocarburos totales (hexano),1.288387097,0.8975280899,2020-8
2020,8,Metano,1.109462366,0.8561945067,2020-8
2020,8,Monóxido de Carbono,0.2048387097,0.1854691493,2020-8
2020,8,Monóxido de Nitrógeno,4.333333333,0.05505276459,2020-8
2020,8,Óxidos de Nitrógeno,28.94623656,0.1657176275,2020-8
2020,8,Ozono,64.58064516,3.292763158,2020-8
2020,8,Partículas < 10 µm,16.83870968,0.5809682805,2020-8
2020,8,Partículas < 2.5 µm,8.520737327,#N/A,2020-8
2020,8,Tolueno,1.370967742,0.1350492533,2020-8
2020,9,Benceno,0.285483871,0.09806094183,2020-9
2020,9,Dióxido de Azufre,7.2,0.319719879,2020-9
2020,9,Dióxido de Nitrógeno,27.05107527,0.5007464172,2020-9
2020,9,Etilbenceno,0.4247311828,0.1239799121,2020-9
2020,9,Hidrocarburos no metánicos (hexano),0.1761290323,1.240909091,2020-9
2020,9,Hidrocarburos totales (hexano),1.251290323,0.8716853933,2020-9
2020,9,Metano,1.076021505,0.8303875197,2020-9
2020,9,Monóxido de Carbono,0.2409677419,0.2181818182,2020-9
2020,9,Monóxido de Nitrógeno,6.067204301,0.0770807008,2020-9
2020,9,Óxidos de Nitrógeno,36.38575269,0.2083089661,2020-9
2020,9,Ozono,56.01152074,2.855850564,2020-9
2020,9,Partículas < 10 µm,16.01488834,0.5525448397,2020-9
2020,9,Partículas < 2.5 µm,7.377880184,#N/A,2020-9
2020,9,Tolueno,1.827419355,0.1800127105,2020-9
2020,10,Benceno,0.3774193548,0.1296398892,2020-10
2020,10,Dióxido de Azufre,3.383870968,0.1502626134,2020-10
2020,10,Dióxido de Nitrógeno,29.71908602,0.5501343551,2020-10
2020,10,Etilbenceno,0.4258064516,0.1242937853,2020-10
2020,10,Hidrocarburos no metánicos (hexano),0.1924731183,1.356060606,2020-10
2020,10,Hidrocarburos totales (hexano),1.315698925,0.9165543071,2020-10
2020,10,Metano,1.124408602,0.8677288192,2020-10
2020,10,Monóxido de Carbono,0.3177419355,0.2876962395,2020-10
2020,10,Monóxido de Nitrógeno,11.65188172,0.1480311465,2020-10
2020,10,Óxidos de Nitrógeno,47.62231183,0.2726384315,2020-10
2020,10,Ozono,41.83179724,2.132871241,2020-10
2020,10,Partículas < 10 µm,14.10669975,0.4867086169,2020-10
2020,10,Partículas < 2.5 µm,7.258064516,#N/A,2020-10
2020,10,Tolueno,2.020967742,0.1990784874,2020-10
2020,11,Benceno,0.535483871,0.183933518,2020-11
2020,11,Dióxido de Azufre,3.422580645,0.1519815375,2020-11
2020,11,Dióxido de Nitrógeno,39.13306452,0.7243978901,2020-11
2020,11,Etilbenceno,0.5258064516,0.1534839925,2020-11
2020,11,Hidrocarburos no metánicos (hexano),0.206344086,1.453787879,2020-11
2020,11,Hidrocarburos totales (hexano),1.333763441,0.9291385768,2020-11
2020,11,Metano,1.127956989,0.8704671811,2020-11
2020,11,Monóxido de Carbono,0.405483871,0.3671412924,2020-11
2020,11,Monóxido de Nitrógeno,23.35349462,0.296694102,2020-11
2020,11,Óxidos de Nitrógeno,76.21370968,0.4363246022,2020-11
2020,11,Ozono,19.00230415,0.9688674812,2020-11
2020,11,Partículas < 10 µm,19.32754342,0.6668378922,2020-11
2020,11,Partículas < 2.5 µm,12.07373272,#N/A,2020-11
2020,11,Tolueno,2.775806452,0.2734350175,2020-11
2020,12,Benceno,0.3784946237,0.1300092336,2020-12
2020,12,Dióxido de Azufre,3.132258065,0.1390896069,2020-12
2020,12,Dióxido de Nitrógeno,30.06989247,0.5566281847,2020-12
2020,12,Etilbenceno,0.2817204301,0.08223477715,2020-12
2020,12,Hidrocarburos no metánicos (hexano),0.2051612903,1.445454545,2020-12
2020,12,Hidrocarburos totales (hexano),1.289784946,0.8985018727,2020-12
2020,12,Metano,1.08516129,0.8374408763,2020-12
2020,12,Monóxido de Carbono,0.3283870968,0.2973347937,2020-12
2020,12,Monóxido de Nitrógeno,13.41263441,0.1704006011,2020-12
2020,12,Óxidos de Nitrógeno,50.58198925,0.289582628,2020-12
2020,12,Ozono,35.27419355,1.798519737,2020-12
2020,12,Partículas < 10 µm,13.33498759,0.4600830444,2020-12
2020,12,Partículas < 2.5 µm,7.414746544,#N/A,2020-12
2020,12,Tolueno,1.498924731,0.1476538502,2020-12
2021,1,Benceno,0.5543010753,0.1903970452,2021-1
2021,1,Dióxido de Azufre,6.731182796,0.2989017985,2021-1
2021,1,Dióxido de Nitrógeno,43.30376344,0.8016023089,2021-1
2021,1,Etilbenceno,0.3532258065,0.1031073446,2021-1
2021,1,Hidrocarburos no metánicos (hexano),0.03032258065,0.2136363636,2021-1
2021,1,Hidrocarburos totales (hexano),0.1682795699,0.1172284644,2021-1
2021,1,Metano,0.1379569892,0.1064641938,2021-1
2021,1,Monóxido de Carbono,0.2603225806,0.2357064622,2021-1
2021,1,Monóxido de Nitrógeno,34.36021505,0.4365288071,2021-1
2021,1,Óxidos de Nitrógeno,91.88306452,0.5260318877,2021-1
2021,1,Ozono,30.9751861,1.579326923,2021-1
2021,1,Partículas < 10 µm,14.63523573,0.5049441377,2021-1
2021,1,Partículas < 2.5 µm,13.23387097,#N/A,2021-1
2021,1,Tolueno,1.569354839,0.1545916746,2021-1
2021,2,Benceno,0.361827957,0.1242843952,2021-2
2021,2,Dióxido de Azufre,4.903225806,0.2177303836,2021-2
2021,2,Dióxido de Nitrógeno,27.63844086,0.5116192277,2021-2
2021,2,Etilbenceno,0.3258064516,0.09510357815,2021-2
2021,2,Monóxido de Carbono,0.3032258065,0.2745527565,2021-2
2021,2,Monóxido de Nitrógeno,9.548387097,0.1213073324,2021-2
2021,2,Óxidos de Nitrógeno,42.28091398,0.2420588507,2021-2
2021,2,Ozono,33.86600496,1.726720648,2021-2
2021,2,Partículas < 10 µm,21.71960298,0.7493686058,2021-2
2021,2,Partículas < 2.5 µm,9.237903226,#N/A,2021-2
2021,2,Tolueno,3.284946237,0.3235886029,2021-2
2021,3,Benceno,0.702688172,0.2413665743,2021-3
2021,3,Dióxido de Azufre,6.264516129,0.2781792138,2021-3
2021,3,Dióxido de Nitrógeno,28.36962366,0.5251542596,2021-3
2021,3,Etilbenceno,1.592473118,0.4648462021,2021-3
2021,3,Monóxido de Carbono,0.3374193548,0.3055129609,2021-3
2021,3,Monóxido de Nitrógeno,7.88844086,0.1002185718,2021-3
2021,3,Óxidos de Nitrógeno,40.47311828,0.2317091939,2021-3
2021,3,Ozono,47.78411911,2.436361336,2021-3
2021,3,Partículas < 10 µm,24.83870968,0.856983862,2021-3
2021,3,Partículas < 2.5 µm,10.44354839,#N/A,2021-3
2021,3,Tolueno,2.156989247,0.2124774918,2021-3
2021,4,Benceno,0.2731182796,0.09381348107,2021-4
2021,4,Dióxido de Azufre,5.851612903,0.2598440236,2021-4
2021,4,Dióxido de Nitrógeno,22.02822581,0.407767715,2021-4
2021,4,Etilbenceno,0.2903225806,0.08474576271,2021-4
2021,4,Monóxido de Carbono,0.2832258065,0.2564439576,2021-4
2021,4,Monóxido de Nitrógeno,4.760752688,0.060482907,2021-4
2021,4,Óxidos de Nitrógeno,29.30645161,0.167779864,2021-4
2021,4,Ozono,53.6898263,2.737474696,2021-4
2021,4,Partículas < 10 µm,13.95533499,0.4814862377,2021-4
2021,4,Partículas < 2.5 µm,7.842741935,#N/A,2021-4
2021,4,Tolueno,1.037634409,0.1022137485,2021-4
2021,5,Benceno,0.2209677419,0.07590027701,2021-5
2021,5,Dióxido de Azufre,5.374193548,0.2386439599,2021-5
2021,5,Dióxido de Nitrógeno,18.92473118,0.3503184713,2021-5
2021,5,Etilbenceno,0.3376344086,0.0985561833,2021-5
2021,5,Monóxido de Carbono,0.2587096774,0.2342460752,2021-5
2021,5,Monóxido de Nitrógeno,3.892473118,0.04945186298,2021-5
2021,5,Óxidos de Nitrógeno,24.90456989,0.1425790267,2021-5
2021,5,Ozono,66.26550868,3.378669028,2021-5
2021,5,Partículas < 10 µm,13.8560794,0.4780617268,2021-5
2021,5,Partículas < 2.5 µm,6.766129032,#N/A,2021-5
2021,5,Tolueno,1.106989247,0.1090456519,2021-5
2021,6,Benceno,0.214516129,0.07368421053,2021-6
2021,6,Dióxido de Azufre,4.883870968,0.2168709215,2021-6
2021,6,Dióxido de Nitrógeno,19.22311828,0.3558419586,2021-6
2021,6,Etilbenceno,1.754301075,0.512084118,2021-6
2021,6,Monóxido de Carbono,0.2425806452,0.2196422052,2021-6
2021,6,Monóxido de Nitrógeno,3.208333333,0.04076021994,2021-6
2021,6,Óxidos de Nitrógeno,24.15725806,0.1383006556,2021-6
2021,6,Ozono,69.70471464,3.554023279,2021-6
2021,6,Partículas < 10 µm,19.21588089,0.6629853174,2021-6
2021,6,Partículas < 2.5 µm,9.14516129,#N/A,2021-6
2021,6,Tolueno,1.016666667,0.1001482894,2021-6
2021,7,Benceno,0.176344086,0.06057248384,2021-7
2021,7,Dióxido de Azufre,5.251612903,0.2332007003,2021-7
2021,7,Dióxido de Nitrógeno,21.65322581,0.400826035,2021-7
2021,7,Etilbenceno,0.5220430108,0.1523854363,2021-7
2021,7,Monóxido de Carbono,0.2438709677,0.2208105148,2021-7
2021,7,Monóxido de Nitrógeno,3.603494624,0.04578054028,2021-7
2021,7,Óxidos de Nitrógeno,27.1922043,0.1556757672,2021-7
2021,7,Ozono,74.81389578,3.814524291,2021-7
2021,7,Partículas < 10 µm,22.65260546,0.7815590086,2021-7
2021,7,Partículas < 2.5 µm,10.65322581,#N/A,2021-7
2021,7,Tolueno,1.052688172,0.1036966423,2021-7
2021,8,Benceno,0.1693548387,0.05817174515,2021-8
2021,8,Dióxido de Azufre,5.929032258,0.2632818717,2021-8
2021,8,Dióxido de Nitrógeno,21.00537634,0.3888335987,2021-8
2021,8,Etilbenceno,0.188172043,0.05492780917,2021-8
2021,8,Monóxido de Carbono,0.2529032258,0.228988682,2021-8
2021,8,Monóxido de Nitrógeno,3.442204301,0.04373142994,2021-8
2021,8,Óxidos de Nitrógeno,26.66263441,0.1526439718,2021-8
2021,8,Ozono,72.02977667,3.67257085,2021-8
2021,8,Partículas < 10 µm,27.9057072,0.9628012499,2021-8
2021,8,Partículas < 2.5 µm,13.02016129,#N/A,2021-8
2021,8,Tolueno,1.048387097,0.1032729584,2021-8
2021,9,Benceno,0.1747311828,0.06001846722,2021-9
2021,9,Dióxido de Azufre,5.651612903,0.2509629158,2021-9
2021,9,Dióxido de Nitrógeno,26.54569892,0.4913913217,2021-9
2021,9,Etilbenceno,0.297311828,0.08678593848,2021-9
2021,9,Monóxido de Carbono,0.2258064516,0.2044541804,2021-9
2021,9,Monóxido de Nitrógeno,5.919354839,0.07520234965,2021-9
2021,9,Óxidos de Nitrógeno,35.57526882,0.2036689341,2021-9
2021,9,Ozono,49.06451613,2.501644737,2021-9
2021,9,Partículas < 10 µm,15.94789082,0.5502332948,2021-9
2021,9,Partículas < 2.5 µm,10.42741935,#N/A,2021-9
2021,9,Tolueno,0.9258064516,0.09119796632,2021-9
2021,10,Benceno,0.3725806452,0.1279778393,2021-10
2021,10,Dióxido de Azufre,2.561290323,0.1137354767,2021-10
2021,10,Dióxido de Nitrógeno,37.20430108,0.6886942675,2021-10
2021,10,Etilbenceno,0.3327956989,0.09714375392,2021-10
2021,10,Monóxido de Carbono,0.2838709677,0.2570281124,2021-10
2021,10,Monóxido de Nitrógeno,12.25134409,0.1556470066,2021-10
2021,10,Óxidos de Nitrógeno,55.9811828,0.32049309,2021-10
2021,10,Ozono,41.25806452,2.103618421,2021-10
2021,10,Partículas < 10 µm,17.12903226,0.590984975,2021-10
2021,10,Partículas < 2.5 µm,8.77016129,#N/A,2021-10
2021,10,Tolueno,2.026344086,0.1996080924,2021-10
2021,11,Benceno,0.4268817204,0.1466297322,2021-11
2021,11,Dióxido de Azufre,2.838709677,0.1260544326,2021-11
2021,11,Dióxido de Nitrógeno,35.77419355,0.6622213376,2021-11
2021,11,Etilbenceno,0.3129032258,0.09133709981,2021-11
2021,11,Monóxido de Carbono,0.3056451613,0.276743337,2021-11
2021,11,Monóxido de Nitrógeno,15.01963534,0.190816719,2021-11
2021,11,Óxidos de Nitrógeno,58.80785414,0.3366758247,2021-11
2021,11,Ozono,34.03970223,1.735576923,2021-11
2021,11,Partículas < 10 µm,11.50868486,0.3970720431,2021-11
2021,11,Partículas < 2.5 µm,6.366935484,#N/A,2021-11
2021,11,Tolueno,1.66827957,0.164336405,2021-11
2021,12,Benceno,0.4897849462,0.1682363804,2021-12
2021,12,Dióxido de Azufre,4.112903226,0.1826356836,2021-12
2021,12,Dióxido de Nitrógeno,38.09256662,0.7051370811,2021-12
2021,12,Etilbenceno,0.4107526882,0.1198995606,2021-12
2021,12,Monóxido de Carbono,0.3669354839,0.3322380431,2021-12
2021,12,Monóxido de Nitrógeno,24.99579243,0.3175586484,2021-12
2021,12,Óxidos de Nitrógeno,76.41935484,0.4375019237,2021-12
2021,12,Ozono,29.18610422,1.488107287,2021-12
2021,12,Partículas < 10 µm,13.98759305,0.4825992038,2021-12
2021,12,Partículas < 2.5 µm,8.600806452,#N/A,2021-12
2021,12,Tolueno,2.162903226,0.2130600572,2021-12
2022,1,Benceno,0.6607526882,0.2269621422,2022-1
2022,1,Dióxido de Azufre,3.935483871,0.1747572816,2022-1
2022,1,Dióxido de Nitrógeno,45.24263675,0.8374930767,2022-1
2022,1,Etilbenceno,0.4268817204,0.1246076585,2022-1
2022,1,Monóxido de Carbono,0.3860215054,0.3495192893,2022-1
2022,1,Monóxido de Nitrógeno,26.26086957,0.3336308008,2022-1
2022,1,Óxidos de Nitrógeno,85.52875175,0.4896533542,2022-1
2022,1,Ozono,28.85111663,1.471027328,2022-1
2022,1,Partículas < 10 µm,14.16873449,0.4888489363,2022-1
2022,1,Partículas < 2.5 µm,9.044354839,#N/A,2022-1
2022,1,Tolueno,2.213978495,0.2180913039,2022-1
2022,2,Benceno,0.4747311828,0.1630655586,2022-2
2022,2,Dióxido de Azufre,4.268817204,0.1895591278,2022-2
2022,2,Dióxido de Nitrógeno,37.56802244,0.695427167,2022-2
2022,2,Etilbenceno,0.2559139785,0.07470182046,2022-2
2022,2,Monóxido de Carbono,0.3064516129,0.2774735305,2022-2
2022,2,Monóxido de Nitrógeno,17.19635344,0.2184707994,2022-2
2022,2,Óxidos de Nitrógeno,63.92286115,0.3659593147,2022-2
2022,2,Ozono,33.68779156,1.717634109,2022-2
2022,2,Partículas < 10 µm,14.617866,0.5043448483,2022-2
2022,2,Partículas < 2.5 µm,7.5,#N/A,2022-2
2022,2,Tolueno,1.983333333,0.195371253,2022-2
2022,3,Benceno,0.4688172043,0.1610341644,2022-3
2022,3,Dióxido de Azufre,3.451612903,0.1532707305,2022-3
2022,3,Dióxido de Nitrógeno,25.25403226,0.4674810908,2022-3
2022,3,Etilbenceno,0.2075268817,0.06057752668,2022-3
2022,3,Monóxido de Carbono,0.2322580645,0.2102957284,2022-3
2022,3,Monóxido de Nitrógeno,5.478494624,0.06960144804,2022-3
2022,3,Óxidos de Nitrógeno,33.64516129,0.1926190403,2022-3
2022,3,Ozono,53.51069479,2.728341346,2022-3
